epoch,train_loss,val_acc,lr
1,2.85693733364928,0.021483375959079284,0.0006021897810218978
2,1.5398495252717115,0.021739130434782608,0.0012021897810218978
3,1.4466537406208095,0.03324808184143223,0.001802189781021898
4,1.3457602396577757,0.03388746803069054,0.002402189781021898
5,1.2874570594520927,0.19987212276214833,0.003
6,1.2650300338411236,0.6498721227621483,0.0029999149424493722
7,1.325225274404974,0.9167519181585678,0.002999659779443871
8,1.2179935833648308,0.9714833759590793,0.0029992345399215505
9,1.2625648936482783,0.9836317135549872,0.0029986392721088537
10,1.3101984688015478,0.989386189258312,0.0029978740435151426
11,1.2326153691501298,0.9915601023017903,0.002996938940925045
12,1.1934553984858562,0.9934782608695653,0.0029958340703886074
13,1.1685805324804854,0.9951406649616368,0.002994559557209273
14,1.2017130215149707,0.9951406649616368,0.002993115545929667
15,1.1961411491582663,0.9951406649616368,0.002991502200315206
16,1.169829208317654,0.9952685421994885,0.002989719703335525
17,1.1858846479601803,0.9943734015345268,0.002987768257143727
18,1.253546750501463,0.9950127877237852,0.0029856480830534565
19,1.1059737003605012,0.9947570332480818,0.0029833594215138
20,1.1745781113932707,0.9950127877237852,0.002980902532082017
21,1.0461068817077965,0.9953964194373401,0.002978277693394104
22,1.1072549562489455,0.9960358056265984,0.0029754852031331942
23,1.1448989792282047,0.9957800511508952,0.002972525377995796
24,1.1512162048391876,0.9957800511508952,0.002969398553655878
25,1.1459837425429227,0.9961636828644501,0.0029661050847268
26,1.1468122499102251,0.9955242966751918,0.0029626453447210953
27,1.138273414640001,0.9956521739130435,0.0029590197260081124
28,1.14177471550055,0.9959079283887468,0.002955228639769513
29,1.1366950357864782,0.9959079283887468,0.0029512725159526435
30,1.0855809512277936,0.9959079283887468,0.002947151803221774
31,1.0740263932128629,0.9959079283887468,0.002942866968907213
32,1.0923024239611916,0.9961636828644501,0.0029384184989523087
33,1.0944588323247877,0.9960358056265984,0.0029338068978583395
34,1.1099974684025558,0.9962915601023018,0.002929032688627297
35,1.176813784591445,0.9960358056265984,0.002924096412702572
36,1.027938594097236,0.9960358056265984,0.0029189986299075505
37,1.0909460533339383,0.9964194373401535,0.002913739918382123
38,1.1164171102338978,0.9962915601023018,0.0029083208745171196
39,1.0745660025750279,0.9960358056265984,0.00290274211288667
40,1.0725558635151227,0.9959079283887468,0.002897004266178508
41,1.1481859409324686,0.9960358056265984,0.0028911079851222147
42,1.0692931244338768,0.9956521739130435,0.002885053938415424
43,1.0925561855583916,0.9957800511508952,0.0028788428126479814
44,1.0879187334325715,0.9957800511508952,0.002872475312224079
45,1.0901454842066893,0.9957800511508952,0.00286595215928237
46,1.1110486175025447,0.9959079283887468,0.00285927409361407
47,1.1064194007433419,0.9964194373401535,0.0028524418725790566
48,1.1041691597160477,0.9964194373401535,0.0028454562710199796
49,1.121795425566803,0.9962915601023018,0.002838318081174382
50,1.081843934163481,0.9964194373401535,0.0028310281125848574
51,1.146158798881199,0.9964194373401535,0.002823587192007235
52,1.0533050539277433,0.9964194373401535,0.00281599616331682
53,1.0858047127622066,0.9968030690537084,0.0028082558874126884
54,1.0564363547366056,0.9968030690537084,0.002800367242120053
55,1.0542780861796286,0.9968030690537084,0.002792331122090709
56,1.0395016565347266,0.9964194373401535,0.0027841484387015718
57,1.01464997595364,0.9964194373401535,0.0027758201199513163
58,1.0359272786926634,0.9965473145780052,0.0027673471103551346
59,1.0306092925964685,0.9966751918158567,0.0027587303708376163
60,1.1105056309571284,0.9966751918158567,0.0027499708786237723
61,1.0668060671304158,0.9965473145780052,0.002741069627128206
62,1.0654918177421204,0.9962915601023018,0.0027320276258424505
63,1.0871004131172963,0.9962915601023018,0.0027228459002204813
64,1.0646796373658372,0.9962915601023018,0.002713525491562421
65,1.0185374525264774,0.9962915601023018,0.0027040674568964453
66,1.0664816171007083,0.9962915601023018,0.002694472868858904
67,1.028983427862377,0.9962915601023018,0.002684742815572674
68,1.096723505677605,0.9962915601023018,0.002674878400523755
69,1.0720842906174655,0.9961636828644501,0.002664880742436124
70,1.003160274079592,0.9959079283887468,0.0026547509751448594
71,1.0855759519038806,0.9961636828644501,0.0026444902474675536
72,1.0653632402216788,0.9960358056265984,0.0026340997230740247
73,0.9950270095309197,0.9962915601023018,0.0026235805803543465
74,1.1008997326108603,0.9961636828644501,0.002612934012285204
75,1.055023492117706,0.9965473145780052,0.0026021612262946007
76,1.093909017482106,0.9969309462915601,0.002591263444124924
77,1.1239745712171871,0.9971867007672635,0.0025802419016943837
78,1.064075908785552,0.9970588235294118,0.0025690978489568525
79,1.0622681511773004,0.9973145780051151,0.0025578325497601032
80,1.058485565228908,0.9973145780051151,0.002546447281702477
81,1.0121722102944368,0.9975703324808184,0.0025349433359879944
82,1.0807936143455061,0.9971867007672635,0.0025233220172799146
83,1.042551035337673,0.9970588235294118,0.002511584643552777
84,1.0482614838626447,0.9969309462915601,0.0024997325459429278
85,1.0301672430057423,0.9968030690537084,0.0024877670685975583
86,1.0844386992653718,0.9969309462915601,0.00247568956852226
87,1.0281134227894693,0.9973145780051151,0.002463501415427134
88,1.051160465597124,0.9974424552429667,0.0024512039915714438
89,1.0479837713000382,0.9974424552429667,0.0024387986916068597
90,1.0707372127184986,0.9976982097186701,0.002426286922419288
91,1.101132727251977,0.9970588235294118,0.002413670102969317
92,1.0483817755007276,0.9971867007672635,0.0024009496641312915
93,1.0895977843041513,0.9971867007672635,0.0023881270485310397
94,1.0141457915678727,0.9974424552429667,0.002375203710382262
95,1.0593552008648086,0.9973145780051151,0.0023621811153216104
96,1.080654062117728,0.9975703324808184,0.0023490607402424694
97,1.0559574750513812,0.9973145780051151,0.002335844073127463
98,1.0865417528166017,0.9971867007672635,0.0023225326128797
99,0.9969657939142312,0.9974424552429667,0.002309127869152787
100,1.1181415691196868,0.9973145780051151,0.002295631362179614
101,1.0975437700900885,0.9974424552429667,0.0022820446225999477
102,1.0787521240893465,0.9973145780051151,0.0022683691912868415
103,1.0518728383598968,0.9974424552429667,0.0022546066191718836
104,1.0475725879110915,0.9971867007672635,0.0022407584670693062
